Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
530010805150101;1;0;580924;580924;0;1;4;42;68;76;19;18;10;2;2;
530010805150102;1;0;498963;498963;0;0;8;28;77;67;19;11;9;1;0;
530010805150103;1;1;490986;489786;1200;0;6;31;86;60;25;14;3;3;1;
530010805150104;1;0;348390;348390;0;1;2;12;42;53;16;5;5;1;2;
530010805150105;1;0;326436;326436;0;2;5;29;35;36;8;12;5;1;3;
530010805150106;1;1;487232;484732;2500;3;9;42;77;71;15;11;6;3;4;
530010805150107;1;1;418808;418308;500;1;4;20;36;42;15;14;0;2;7;
530010805150108;1;1;413125;411625;1500;1;8;38;48;43;16;15;6;0;3;
530010805150109;1;0;387081;387081;0;1;3;32;41;45;14;12;3;1;11;
530010805150110;1;0;537496;537496;0;1;3;20;50;48;17;16;7;3;2;
530010805150111;1;0;383344;383344;0;0;8;8;61;57;21;7;2;0;6;
530010805150112;1;0;464034;464034;0;1;4;19;55;47;22;11;7;3;4;
530010805150113;1;1;502552;501552;1000;1;1;15;42;48;17;15;6;5;3;
530010805150114;1;0;422475;422475;0;0;4;15;36;44;19;10;14;1;3;
530010805150115;1;0;625390;625390;0;0;4;10;50;76;33;15;12;1;3;
530010805150116;1;3;705034;701834;3200;1;5;32;68;84;35;25;12;1;4;
530010805150117;1;0;794006;794006;0;0;5;32;82;93;34;29;12;1;4;
530010805150118;1;0;545971;545971;0;0;1;32;107;83;21;11;8;2;18;
530010805150119;1;0;300975;300975;0;1;11;45;71;36;16;4;0;0;2;
530010805150120;1;0;360335;360335;0;1;3;29;66;53;14;8;3;0;0;
530010805150121;1;0;382802;382802;0;0;7;28;73;55;20;7;4;0;2;
530010805150122;1;0;300519;300519;0;0;1;23;41;41;10;7;5;0;2;
530010805150123;1;0;360878;360878;0;1;8;28;42;51;15;11;2;0;10;
530010805150124;1;0;381705;381705;0;0;3;21;66;48;12;9;2;1;3;
530010805150125;1;0;397092;397092;0;0;4;31;79;63;14;8;5;0;3;
530010805150126;1;0;384930;384930;0;6;8;52;78;57;12;6;1;0;21;
530010805150127;1;0;424798;424798;0;3;14;49;86;53;15;8;0;0;12;
530010805150128;1;0;287354;287354;0;1;10;27;61;50;10;5;0;0;2;
530010805150129;1;0;417205;417205;0;1;13;52;73;58;18;2;3;0;10;
530010805150130;1;0;371498;371498;0;0;11;41;75;55;20;10;2;0;3;
530010805150131;1;0;304188;304188;0;3;9;33;70;39;11;5;2;0;5;
530010805150132;1;0;503154;503154;0;0;1;30;54;66;24;15;5;2;3;
530010805150133;1;0;587519;587519;0;0;2;23;55;58;18;15;8;3;5;
530010805150134;1;0;375815;375815;0;1;2;18;63;63;18;13;0;0;0;
530010805150135;1;0;460185;460185;0;0;3;19;63;57;16;20;6;1;2;
530010805150136;1;1;486045;485045;1000;1;2;25;59;63;16;12;8;4;2;
530010805150137;1;0;411549;411549;0;2;5;13;57;62;15;4;7;1;0;
530010805150138;1;1;335194;334494;700;0;2;17;48;44;12;10;4;0;0;
530010805150139;1;0;587934;587934;0;2;3;23;83;79;26;20;6;3;4;
530010805150140;1;0;351280;351280;0;0;3;17;47;43;16;15;1;1;2;
530010805150141;1;0;329544;329544;0;2;3;30;54;49;20;8;3;0;34;
530010805150142;1;0;646246;646246;0;1;4;43;80;97;31;16;7;4;1;
530010805150143;1;0;444207;444207;0;0;7;21;60;57;21;15;5;1;17;
530010805150144;1;0;485981;485981;0;0;8;27;62;61;25;16;4;0;7;
530010805150145;1;0;398105;398105;0;0;5;23;63;47;17;10;2;2;23;
530010805150146;1;0;488518;488518;0;0;3;31;51;51;28;15;10;0;14;
530010805150147;1;0;458523;458523;0;0;1;15;57;73;25;9;7;1;2;
530010805150148;1;2;667753;665553;2200;1;2;19;64;81;30;28;8;2;0;
530010805150149;1;0;381536;381536;0;0;6;13;51;55;15;7;8;1;6;
530010805150150;1;0;459737;459737;0;0;5;19;49;65;20;11;5;1;3;
530010805150151;1;0;413041;413041;0;0;3;13;51;48;7;14;7;0;22;
530010805150152;1;0;546861;546861;0;0;6;44;72;84;27;13;4;0;14;
530010805150153;1;0;435166;435166;0;1;4;30;58;49;14;11;5;3;5;
530010805150154;1;0;484124;484124;0;1;11;38;82;77;27;17;4;1;4;
530010805150155;1;0;388946;388946;0;0;4;16;47;87;24;15;1;1;7;
530010805150156;1;1;428451;427381;1070;0;8;27;61;54;25;13;3;2;2;
530010805150157;1;0;591664;591664;0;2;12;53;96;80;19;19;8;0;12;
530010805150158;1;0;351561;351561;0;0;4;18;49;47;25;7;7;1;1;
530010805150159;1;0;313830;313830;0;0;3;5;38;39;8;17;7;0;3;
530010805150160;1;0;549302;549302;0;1;0;7;32;60;25;21;11;1;3;
530010805150161;1;0;225947;225947;0;0;0;6;14;22;10;10;2;4;11;
530010805150162;1;0;784930;784930;0;0;1;9;34;47;29;26;22;3;1;
530010805150163;1;0;549339;549339;0;0;3;12;35;40;39;25;15;2;7;
530010805150164;1;1;659718;658718;1000;0;4;14;45;60;34;30;10;4;2;
530010805150165;1;0;260587;260587;0;0;1;11;29;37;10;11;4;0;3;
530010805150166;1;0;479585;479585;0;0;8;32;81;71;22;17;5;0;4;
530010805150167;1;0;591139;591139;0;0;3;5;51;53;32;15;7;3;8;
530010805150168;1;0;731380;731380;0;1;2;17;62;87;34;35;10;2;1;
530010805150169;1;0;219880;219880;0;1;0;11;34;27;4;6;2;1;4;
530010805150170;1;0;437781;437781;0;0;5;22;77;72;19;13;3;0;20;
530010805150171;1;0;228333;228333;0;1;3;13;34;40;11;2;2;0;0;
530010805150172;1;0;360178;360178;0;1;9;33;56;47;13;11;2;0;18;
530010805150173;1;0;481919;481919;0;2;6;28;92;84;30;13;5;0;5;
530010805150174;1;7;582371;574681;7690;0;7;30;93;63;26;18;2;3;3;
530010805150175;1;0;259840;259840;0;0;2;9;38;27;10;8;4;0;1;
530010805150176;1;0;539646;539646;0;1;2;18;65;74;34;18;2;0;0;
530010805150177;1;0;676444;676444;0;1;5;21;75;76;39;21;7;1;3;
530010805150178;1;0;234186;234186;0;1;11;32;46;39;9;9;1;0;22;
530010805150179;1;0;427392;427392;0;1;8;39;100;71;19;8;4;1;1;
530010805150180;1;0;395888;395888;0;0;8;41;82;60;18;9;4;0;0;
530010805150181;1;1;387272;383272;4000;0;6;37;69;67;20;13;11;1;12;
530010805150182;1;0;110660;110660;0;1;4;12;20;13;5;4;1;0;86;
530010805150183;1;0;272931;272931;0;0;12;58;83;49;8;6;0;0;32;
530010805150184;1;0;349918;349918;0;0;6;33;82;71;14;14;3;0;3;
530010805150185;1;1;469949;466949;3000;1;3;32;88;62;18;18;4;1;3;
530010805150186;1;1;615461;614761;700;4;6;33;96;90;35;22;8;1;3;
530010805150187;1;0;348579;348579;0;2;7;51;79;52;11;6;4;0;9;
530010805150188;1;0;532499;532499;0;2;11;46;86;46;14;15;9;1;11;
530010805150189;1;0;336783;336783;0;0;9;33;45;48;14;9;6;0;14;
530010805150190;1;0;505278;505278;0;1;5;41;81;77;17;14;5;0;7;
530010805150191;1;0;434827;434827;0;0;19;27;65;62;18;10;7;0;2;
530010805150192;1;0;594099;594099;0;1;11;32;99;88;32;15;9;1;4;
530010805150193;1;0;330352;330352;0;2;6;28;49;55;13;8;5;0;5;
530010805150194;1;1;543079;540679;2400;0;5;39;88;86;35;16;4;0;6;
530010805150195;1;0;436536;436536;0;3;13;43;73;63;14;11;5;0;2;
530010805150196;1;0;405571;405571;0;1;9;46;88;55;17;15;3;0;13;
530010805150197;1;0;245695;245695;0;1;11;23;49;38;11;5;3;0;13;
530010805150198;1;0;300817;300817;0;0;8;42;81;43;16;5;3;0;3;
530010805150199;1;0;318168;318168;0;2;5;47;88;56;12;6;2;0;16;
530010805150200;1;1;256428;256128;300;1;5;38;58;56;7;3;1;1;5;
530010805150201;1;1;333095;331895;1200;1;8;27;69;75;11;6;3;0;1;
530010805150202;1;0;371964;371964;0;0;15;50;85;47;16;5;3;1;3;
530010805150203;1;0;283164;283164;0;1;6;20;64;41;5;4;3;2;1;
530010805150204;1;1;390949;389949;1000;0;4;18;51;61;19;11;5;0;2;
530010805150205;1;0;406520;406520;0;0;2;16;52;57;14;13;2;2;7;
530010805150206;1;0;505308;505308;0;1;4;19;53;69;20;14;7;2;6;
530010805150207;1;0;572396;572396;0;2;4;22;54;87;23;17;7;1;9;
530010805150208;1;1;607338;606338;1000;0;4;33;71;86;36;14;5;1;7;
530010805150209;1;4;354250;349480;4770;0;5;27;76;52;17;8;3;0;3;
530010805150210;1;0;365132;365132;0;1;3;33;67;50;14;10;3;0;3;
530010805150211;1;0;428779;428779;0;2;6;29;66;75;17;15;5;1;2;
530010805150212;1;0;305579;305579;0;0;3;23;65;47;10;7;4;1;1;
530010805150213;1;0;304073;304073;0;3;17;56;115;54;8;4;1;0;3;
530010805150214;1;1;385599;384599;1000;1;10;42;91;65;20;4;2;0;5;
530010805150215;1;0;456895;456895;0;2;6;50;101;87;12;7;2;1;3;
530010805150216;1;0;242384;242384;0;0;7;34;41;35;16;2;2;0;6;
530010805150217;1;2;467881;466453;1428;5;7;57;87;70;22;16;0;0;4;
530010805150218;1;0;393275;393275;0;0;15;40;76;60;18;10;2;1;2;
530010805150219;1;0;487319;487319;0;2;7;43;100;75;15;9;5;1;5;
530010805150220;1;0;402129;402129;0;1;10;45;81;72;19;3;3;0;7;
530010805150221;1;0;370038;370038;0;0;3;23;61;57;16;11;4;0;6;
530010805150222;1;0;241930;241930;0;0;1;26;35;27;10;6;6;0;4;
530010805150223;1;0;506350;506350;0;1;8;47;85;62;18;17;4;2;6;
530010805150224;1;0;449428;449428;0;1;7;37;68;55;18;13;8;0;7;
530010805150225;1;0;349837;349837;0;1;21;38;60;43;7;11;4;0;18;
530010805150226;1;0;420688;420688;0;3;14;51;85;57;20;9;3;0;5;
530010805150227;1;0;421751;421751;0;0;2;39;98;67;21;10;3;0;7;
530010805150228;1;0;308307;308307;0;3;10;46;84;53;9;7;2;0;21;
530010805150229;1;0;243523;243523;0;1;8;30;79;43;2;8;0;0;9;
530010805150230;1;0;394983;394983;0;5;5;36;74;82;12;10;3;0;6;
530010805150231;1;0;234364;234364;0;1;11;41;72;42;4;3;2;0;1;
530010805150232;1;0;283227;283227;0;0;2;15;56;51;18;7;3;0;1;
530010805150233;1;0;328413;328413;0;1;6;48;78;60;16;5;3;0;12;
530010805150234;1;0;194113;194113;0;2;4;28;55;25;7;4;1;0;0;
530010805150235;1;0;532147;532147;0;1;7;23;60;67;27;15;6;0;14;
530010805150236;1;0;608960;608960;0;1;4;29;74;81;34;17;7;0;3;
530010805150237;1;0;525130;525130;0;0;5;12;54;63;28;14;8;2;1;
530010805150238;1;0;455480;455480;0;0;3;12;53;68;16;15;5;2;2;
530010805150239;1;1;551796;551196;600;0;5;21;69;70;34;16;6;1;0;
530010805150240;1;0;474586;474586;0;0;0;13;62;45;23;25;3;0;0;
530010805150241;1;0;543179;543179;0;0;5;24;61;64;24;18;5;0;8;
530010805150242;1;0;426647;426647;0;0;4;28;49;72;25;7;4;0;1;
530010805150243;1;0;380939;380939;0;1;2;25;62;54;24;11;3;0;2;
530010805150244;1;0;422319;422319;0;0;2;9;42;70;18;17;2;0;2;
530010805150245;1;1;466172;464172;2000;0;2;20;53;57;26;12;9;0;1;
530010805150246;1;0;442459;442459;0;0;3;18;46;85;19;13;2;1;15;
530010805150247;1;0;511790;511790;0;0;4;19;58;74;25;12;4;1;3;
530010805150248;1;0;363550;363550;0;1;6;17;57;45;16;7;0;3;7;
530010805150249;1;0;236406;236406;0;0;6;22;49;29;10;9;3;0;1;
530010805150250;1;1;366452;365852;600;2;9;49;73;62;14;8;1;1;2;
530010805150251;1;0;231969;231969;0;0;6;32;48;37;11;5;1;1;2;
530010805150252;1;2;416593;413883;2710;2;12;38;78;69;18;5;1;1;3;
530010805150253;1;2;405670;403106;2564;3;12;63;88;67;13;9;6;0;10;
530010805150254;1;2;361988;360118;1870;0;16;37;96;65;14;12;1;0;21;
530010805150255;1;0;297491;297491;0;0;4;30;46;76;11;6;5;0;10;
530010805150256;1;1;433426;432426;1000;0;11;49;104;73;18;8;5;0;3;
530010805150257;1;0;380001;380001;0;3;13;46;84;59;11;8;3;2;1;
530010805150258;1;0;251707;251707;0;1;7;20;55;43;10;10;2;0;2;
530010805150259;1;1;424741;422041;2700;0;7;29;89;61;20;6;6;1;3;
530010805150260;1;2;498079;496869;1210;0;9;34;77;52;17;10;12;1;7;
530010805150261;1;0;516187;516187;0;2;6;53;86;73;24;15;3;1;7;
530010805150262;1;0;462248;462248;0;1;8;37;82;57;26;11;4;0;19;
530010805150263;1;0;335244;335244;0;0;4;29;66;46;17;5;6;0;8;
530010805150264;1;0;582578;582578;0;3;4;28;74;90;33;11;10;1;15;
530010805150265;1;0;560936;560936;0;0;7;46;104;90;19;12;7;0;6;
530010805150266;1;0;515916;515916;0;0;11;36;77;80;27;12;5;0;5;
530010805150267;1;0;382266;382266;0;1;3;42;67;67;14;6;3;2;2;
530010805150268;1;0;264282;264282;0;2;9;41;61;58;8;4;1;0;10;
530010805150269;1;0;385949;385949;0;1;8;39;88;66;18;6;2;0;5;
530010805150270;1;0;359771;359771;0;1;7;27;64;85;10;7;3;0;2;
530010805150271;1;0;303427;303427;0;0;11;23;59;51;16;5;4;1;9;
530010805150272;1;0;402255;402255;0;1;13;39;98;72;12;5;2;0;4;
530010805150273;1;0;303717;303717;0;1;9;35;55;50;8;9;2;0;4;
530010805150274;1;0;592291;592291;0;1;6;26;61;59;34;26;10;0;1;
530010805150275;1;0;618178;618178;0;0;4;25;62;82;30;16;15;0;1;
530010805150276;1;0;341680;341680;0;0;2;32;39;44;19;16;1;0;17;
530010805150277;1;1;390996;386996;4000;1;9;23;38;55;19;13;4;1;14;
530010805150278;1;0;452216;452216;0;1;0;18;36;65;29;12;4;0;3;
530010805150279;1;0;368480;368480;0;0;7;24;46;67;13;6;6;0;7;
530010805150280;1;0;449242;449242;0;0;2;18;56;43;23;14;4;2;2;
530010805150281;1;0;421161;421161;0;0;5;21;48;61;20;13;5;0;3;
530010805150282;1;0;536281;536281;0;1;1;10;67;65;30;17;7;1;0;
530010805150283;1;0;405697;405697;0;0;4;12;38;52;23;13;7;0;0;
530010805150284;1;0;508503;508503;0;1;2;17;45;55;32;15;4;0;1;
530010805150285;1;0;355095;355095;0;0;12;29;73;65;15;8;3;0;2;
530010805150286;1;0;358465;358465;0;0;9;36;77;62;14;6;6;0;3;
530010805150287;1;0;362257;362257;0;1;6;29;58;56;21;10;2;1;3;
530010805150288;1;0;281142;281142;0;0;10;41;56;33;11;7;1;1;2;
530010805150289;1;0;283874;283874;0;2;5;26;74;42;15;5;1;0;3;
530010805150290;1;3;390559;388689;1870;1;13;47;70;55;18;11;4;0;7;
530010805150291;1;0;317375;317375;0;0;4;28;58;41;15;5;6;0;2;
530010805150292;1;0;351915;351915;0;0;3;29;63;49;10;14;2;1;10;
530010805150293;1;0;226806;226806;0;2;8;29;38;29;6;10;1;0;25;
530010805150294;1;0;481171;481171;0;1;10;42;78;59;22;13;3;1;1;
530010805150295;1;0;340321;340321;0;0;5;30;68;50;11;9;4;0;4;
530010805150296;1;0;368123;368123;0;0;6;30;50;58;22;9;2;0;1;
530010805150297;1;0;501783;501783;0;0;3;14;30;52;23;23;5;3;2;
530010805150298;1;0;836546;836546;0;0;7;26;53;71;44;34;15;3;7;
530010805150299;1;0;715218;715218;0;0;4;26;75;105;37;27;6;0;0;
530010805150300;1;0;492529;492529;0;0;1;10;43;58;26;14;13;0;3;
530010805150301;1;1;537328;535928;1400;0;3;11;52;51;21;30;7;3;6;
530010805150302;1;0;608619;608619;0;0;8;29;54;65;24;17;12;1;4;
530010805150303;1;0;368193;368193;0;0;5;28;52;65;17;5;2;0;2;
530010805150304;1;0;312999;312999;0;1;11;33;77;58;10;2;1;0;10;
530010805150305;1;0;322039;322039;0;2;4;29;48;44;19;8;0;0;12;
530010805150306;1;1;550637;549637;1000;2;16;49;110;99;13;10;4;0;4;
530010805150307;1;0;269962;269962;0;0;5;26;61;41;9;6;1;0;3;
530010805150308;1;0;604599;604599;0;1;8;62;119;93;18;8;8;0;10;
530010805150309;1;0;357582;357582;0;1;6;39;54;52;16;8;2;0;11;
530010805150310;1;0;395613;395613;0;0;9;34;68;61;16;5;3;0;8;
530010805150311;1;0;351452;351452;0;2;9;36;60;45;15;12;4;1;19;
530010805150312;1;3;375779;373159;2620;1;7;42;81;58;15;7;0;1;4;
530010805150313;1;0;330485;330485;0;1;7;52;85;60;9;4;0;0;5;
530010805150314;1;0;351230;351230;0;3;9;33;81;51;13;7;1;0;4;
530010805150315;1;0;355103;355103;0;1;3;24;79;46;15;7;3;1;6;
530010805150316;1;0;458625;458625;0;4;9;50;81;71;14;7;5;0;12;
530010805150317;1;1;250373;249373;1000;1;6;30;37;29;9;6;4;0;1;
530010805150318;1;0;338511;338511;0;0;7;38;94;42;11;7;1;0;5;
530010805150319;1;0;515291;515291;0;0;14;48;94;59;20;12;6;0;12;
530010805150320;1;0;286103;286103;0;2;8;26;68;33;13;2;2;1;11;
530010805150321;1;0;380026;380026;0;0;9;27;82;54;17;10;1;0;4;
530010805150322;1;0;360431;360431;0;1;11;26;80;51;17;10;1;0;11;
530010805150323;1;0;449335;449335;0;2;12;45;101;91;14;4;2;0;4;
530010805150324;1;0;435319;435319;0;2;14;60;106;61;10;9;2;0;15;
530010805150325;1;0;639650;639650;0;1;0;18;25;90;32;27;11;1;2;
530010805150326;1;0;651350;651350;0;0;2;21;57;90;32;22;9;1;1;
530010805150327;1;0;544983;544983;0;0;3;20;53;65;23;20;3;0;1;
530010805150328;1;0;496405;496405;0;1;3;10;60;72;26;20;1;0;0;
530010805150329;1;0;745840;745840;0;1;3;16;50;78;32;31;14;2;1;
530010805150330;1;0;623853;623853;0;1;4;18;46;65;22;20;8;1;5;
530010805150331;1;0;760303;760303;0;0;3;18;53;82;31;31;11;2;4;
530010805150332;1;1;625557;624557;1000;3;4;32;62;68;27;23;12;0;9;
530010805150333;1;0;467301;467301;0;0;3;13;46;66;26;12;5;0;2;
530010805150334;1;0;754037;754037;0;0;7;25;50;81;39;26;9;2;3;
530010805150335;1;0;605702;605702;0;0;0;20;53;75;33;16;7;0;3;
530010805150336;1;0;654364;654364;0;1;1;20;72;77;34;17;9;0;1;
530010805150337;1;0;369602;369602;0;0;3;8;39;43;14;13;6;1;2;
530010805150338;1;0;514338;514338;0;0;0;21;58;72;23;15;10;1;1;
530010805150339;1;0;545213;545213;0;3;7;34;70;67;23;20;8;0;23;
530010805150340;1;2;563716;562046;1670;0;4;24;64;78;33;17;4;1;2;
530010805150341;1;0;400170;400170;0;1;21;66;104;63;11;3;2;0;13;
530010805150342;1;0;268366;268366;0;6;2;42;61;33;9;9;1;0;12;
530010805150343;1;0;417065;417065;0;0;5;27;62;63;19;10;2;1;7;
530010805150344;1;0;280229;280229;0;0;14;39;75;38;5;6;1;0;8;
530010805150345;1;0;325534;325534;0;1;4;32;80;56;7;11;0;0;5;
530010805150346;1;0;327206;327206;0;1;13;51;78;54;9;4;1;0;3;
530010805150347;1;0;446090;446090;0;3;16;72;100;80;11;6;1;1;15;
530010805150348;1;0;235312;235312;0;2;13;29;52;36;10;5;2;0;8;
530010805150349;1;0;280394;280394;0;3;14;45;84;33;9;4;1;0;1;
530010805150350;1;0;438700;438700;0;2;11;54;93;81;13;6;3;0;3;
530010805150351;1;0;428963;428963;0;1;14;48;81;68;11;3;3;0;1;
530010805150352;1;0;251335;251335;0;3;9;26;62;37;16;4;0;0;3;
530010805150353;1;0;274570;274570;0;2;12;56;81;28;5;3;1;0;5;
530010805150354;1;0;620112;620112;0;1;3;21;58;69;18;30;8;2;2;
530010805150355;1;0;615956;615956;0;1;2;21;65;85;30;22;11;0;6;
530010805150356;1;0;594294;594294;0;0;4;16;41;58;29;30;12;1;5;
530010805150357;1;1;498695;497245;1450;0;2;20;48;62;19;20;5;0;2;
530010805150358;1;0;613244;613244;0;1;4;31;63;96;37;20;4;0;5;
530010805150359;1;0;538865;538865;0;1;3;26;48;71;34;18;6;0;11;
530010805150360;1;0;392919;392919;0;0;8;27;39;40;11;17;5;1;21;
530010805150361;1;0;861964;861964;0;2;1;13;54;73;30;27;8;3;9;
530010805150362;1;0;385522;385522;0;0;5;9;38;54;24;13;4;1;1;
530010805150363;1;0;637507;637507;0;0;5;24;45;80;35;18;8;2;2;
530010805150364;1;0;711766;711766;0;0;2;19;58;71;34;13;10;3;3;
530010805150365;1;1;658715;657415;1300;0;4;19;69;79;33;24;9;1;4;
530010805150366;1;0;460634;460634;0;0;3;31;65;63;23;10;4;1;2;
530010805150367;1;0;594182;594182;0;0;4;32;81;73;27;17;4;1;6;
530010805150368;1;0;701044;701044;0;0;3;26;66;57;35;33;11;1;3;
530010805150369;1;1;492764;491564;1200;0;5;31;72;59;24;15;6;0;3;
530010805150370;1;0;409385;409385;0;1;19;48;94;60;10;10;2;0;7;
530010805150371;1;0;429279;429279;0;3;9;49;104;71;11;12;0;0;2;
530010805150372;1;0;277376;277376;0;1;11;29;77;53;4;5;0;0;2;
530010805150373;1;0;334810;334810;0;4;18;65;84;55;9;2;1;0;11;
530010805150374;1;0;266656;266656;0;1;17;50;65;49;8;2;1;0;21;
530010805150375;1;0;267536;267536;0;1;14;52;69;32;3;5;1;0;5;
530010805150376;1;0;366879;366879;0;4;11;53;78;61;15;7;1;0;8;
530010805150377;1;0;248803;248803;0;0;9;30;60;38;7;5;1;1;4;
530010805150378;1;0;276098;276098;0;2;18;41;62;52;10;3;1;0;22;
530010805150379;1;0;381612;381612;0;3;13;54;80;58;18;3;1;1;19;
530010805150380;1;0;486820;486820;0;0;6;19;40;42;19;23;10;0;2;
530010805150381;1;0;646017;646017;0;0;3;15;54;74;27;27;10;1;2;
530010805150382;1;0;455876;455876;0;0;4;15;34;46;36;16;3;1;10;
530010805150383;1;0;749220;749220;0;0;8;17;60;75;33;30;8;3;0;
530010805150384;1;0;615450;615450;0;0;4;20;67;71;30;17;10;0;7;
530010805150385;1;0;165271;165271;0;2;9;25;47;26;4;1;2;0;9;
530010805150386;1;0;173715;173715;0;4;13;51;48;16;5;1;1;0;7;
530010805150387;8;0;182676;182676;0;7;10;32;39;17;7;1;3;0;11;
530010805150388;1;0;254742;254742;0;4;7;28;65;36;9;9;3;0;20;
530010805150389;1;1;435704;434904;800;0;7;15;49;49;17;13;6;2;17;
530010805150390;1;0;434616;434616;0;0;4;14;36;50;23;14;7;0;6;
530010805150391;1;1;348287;347077;1210;2;10;32;68;57;11;14;1;0;5;
530010805150392;1;1;399628;399118;510;1;9;40;82;57;12;7;3;0;3;
530010805150393;1;0;323069;323069;0;2;8;39;83;47;14;3;1;1;11;
530010805150394;1;0;404894;404894;0;0;2;29;42;41;26;12;5;1;2;
530010805150395;1;0;281695;281695;0;0;7;26;55;43;12;5;1;0;4;
530010805150396;1;0;241820;241820;0;1;12;43;55;43;7;2;0;0;3;
530010805150397;1;0;192142;192142;0;3;9;36;43;33;3;3;0;0;5;
530010805150398;1;0;512990;512990;0;0;3;13;40;36;32;20;11;0;0;
530010805150399;1;0;438558;438558;0;0;5;13;49;62;20;21;5;0;11;
530010805150400;1;0;436680;436680;0;1;5;23;44;46;20;17;8;0;8;
530010805150401;1;0;299840;299840;0;0;3;29;59;58;14;8;4;0;5;
530010805150402;1;1;513470;510460;3010;0;2;13;52;64;31;13;10;0;2;
530010805150403;1;1;470641;469621;1020;0;6;17;65;69;15;17;7;1;2;
530010805150404;1;5;437979;421479;16500;0;1;13;44;49;34;13;5;1;18;
530010805150405;1;0;465067;465067;0;1;2;27;56;71;29;6;7;0;4;
530010805150406;1;0;411340;411340;0;1;3;22;50;53;24;12;2;0;7;
530010805150407;1;0;441667;441667;0;1;2;17;42;57;20;12;6;0;0;
530010805150408;1;0;489339;489339;0;0;3;21;47;60;24;19;5;0;0;
530010805150409;1;0;346109;346109;0;1;1;14;30;46;15;15;5;0;3;
530010805150410;1;0;527619;527619;0;0;3;22;63;56;26;19;8;1;1;
530010805150411;1;1;256877;256277;600;0;7;24;54;47;8;6;0;1;12;
530010805150412;1;0;322838;322838;0;0;1;26;43;39;19;8;3;0;3;
530010805150413;1;0;433306;433306;0;0;3;22;49;59;21;15;4;0;0;
530010805150414;1;0;483655;483655;0;0;1;17;44;45;28;29;5;1;2;
530010805150415;1;1;447011;446611;400;0;4;18;56;48;22;15;7;1;2;
530010805150416;1;0;488093;488093;0;0;4;19;47;50;18;19;10;0;2;
530010805150417;1;0;235334;235334;0;0;6;16;30;29;14;10;1;0;10;
530010805150418;1;0;403292;403292;0;0;0;14;52;71;14;17;1;0;4;
530010805150419;1;1;836100;834060;2040;1;1;19;60;68;37;42;25;2;6;
530010805150420;1;0;400588;400588;0;0;4;20;57;50;19;8;5;1;7;
530010805150421;1;0;259436;259436;0;0;6;16;51;54;25;4;4;1;1;
530010805150422;1;0;263484;263484;0;0;2;16;35;30;18;10;5;0;5;
530010805150423;1;0;425375;425375;0;0;1;15;38;41;16;16;12;0;2;
530010805150424;1;0;299190;299190;0;0;0;8;27;31;10;15;6;0;0;
530010805150426;1;0;379233;379233;0;0;2;9;25;34;20;7;13;1;3;
530010805150427;1;0;491089;491089;0;0;2;10;38;40;21;20;11;3;2;
530010805150428;1;0;483960;483960;0;1;5;20;43;49;25;22;7;2;12;
530010805150429;1;0;154676;154676;0;0;1;5;19;12;4;6;5;1;1;
530010805150430;1;0;1021002;1021002;0;0;1;2;16;49;36;46;51;12;6;
530010805150431;1;0;269336;269336;0;0;6;16;63;33;6;9;3;0;50;
530010805150432;1;0;251870;251870;0;0;6;29;68;38;4;7;1;0;8;
530010805150433;1;0;420484;420484;0;0;9;39;78;63;13;10;6;1;4;
530010805150434;1;0;608378;608378;0;0;2;8;22;51;33;37;33;0;2;
530010805150435;1;0;371120;371120;0;2;8;36;64;59;16;8;4;0;1;
530010805150436;1;0;436985;436985;0;0;5;19;70;60;30;4;2;0;2;
530010805150437;1;0;424172;424172;0;0;1;21;56;52;25;10;2;1;2;
530010805150438;1;0;459447;459447;0;0;1;15;45;48;27;16;6;1;2;
530010805150439;1;0;255673;255673;0;1;12;39;62;47;8;7;1;0;5;
530010805150440;1;0;363315;363315;0;2;10;44;91;74;17;8;2;0;4;
530010805150441;1;0;361010;361010;0;0;3;23;70;68;17;12;1;0;3;
530010805150442;1;0;449900;449900;0;0;6;22;50;65;22;10;4;1;5;
530010805150443;1;0;231323;231323;0;1;5;24;54;44;10;4;1;0;5;
530010805150444;1;0;255409;255409;0;1;10;33;64;42;8;6;0;1;10;
530010805150445;1;0;205438;205438;0;1;10;41;55;25;4;5;1;0;10;
530010805150446;1;0;310693;310693;0;2;15;49;81;61;6;4;3;0;24;
530010805150447;1;0;211040;211040;0;0;7;27;50;29;7;2;2;0;11;
530010805150448;1;0;456344;456344;0;1;1;22;47;55;23;18;4;1;4;
530010805150449;1;0;433393;433393;0;0;3;20;59;55;19;16;2;2;1;
530010805150450;1;0;473189;473189;0;0;4;27;49;40;18;20;4;3;3;
530010805150451;1;1;413638;412938;700;0;3;18;62;52;18;11;6;2;1;
530010805150452;1;0;457654;457654;0;1;3;22;36;56;17;11;6;1;1;
530010805150453;1;0;370915;370915;0;0;3;14;46;44;21;8;5;0;2;
530010805150454;1;0;297405;297405;0;1;8;41;52;57;16;1;3;0;4;
530010805150455;8;0;228475;228475;0;0;14;36;36;25;4;2;4;3;1;
530010805150456;8;0;238794;238794;0;1;17;31;44;20;4;3;3;1;3;
530010805150457;8;0;373305;373305;0;0;10;23;47;37;12;9;10;2;3;
