Cod_setor;Situacao_setor;V001;V002;V003
530010805160003;1;68;0;0
530010805160004;1;75;0;0
530010805160005;1;58;0;0
530010805160006;1;70;0;0
530010805160007;1;38;0;0
530010805160008;1;79;1;0
530010805160009;1;109;0;0
530010805160010;1;98;0;0
530010805160011;1;87;0;0
530010805160012;1;76;0;0
530010805160013;1;76;0;0
530010805160014;1;83;0;0
530010805160015;1;57;0;2
530010805160016;1;59;0;0
530010805160017;1;107;1;0
530010805160018;1;54;0;0
530010805160019;1;59;0;0
530010805160020;1;120;0;0
530010805160021;1;32;0;0
530010805160022;1;71;0;0
530010805160023;1;98;0;0
530010805160024;1;107;0;0
530010805160025;1;69;0;0
530010805160026;1;84;0;0
530010805160027;1;55;0;0
530010805160028;1;69;0;0
530010805160029;1;69;0;0
530010805160030;1;90;0;0
530010805160031;1;113;0;0
530010805160032;1;72;1;0
530010805160033;1;80;0;0
530010805160034;1;53;0;0
530010805160035;1;62;0;0
530010805160036;1;85;0;0
530010805160037;1;40;0;0
530010805160038;1;43;0;0
530010805160039;1;59;0;0
530010805160040;1;67;0;0
530010805160041;1;117;1;0
530010805160042;1;91;0;0
530010805160043;1;68;0;0
530010805160044;1;51;0;0
530010805160045;1;54;0;0
530010805160046;1;75;0;1
530010805160047;1;124;0;0
530010805160048;1;68;0;0
530010805160049;1;80;0;0
530010805160050;1;82;0;0
530010805160051;1;63;0;0
530010805160052;1;52;0;0
530010805160053;1;40;0;0
530010805160054;1;83;0;0
530010805160055;1;64;0;0
530010805160056;1;57;0;0
530010805160057;1;49;0;0
530010805160058;1;104;0;0
530010805160059;1;89;0;0
530010805160060;1;38;0;0
530010805160061;1;86;0;0
530010805160062;1;99;0;0
530010805160063;1;77;0;0
530010805160064;1;59;0;0
530010805160065;1;88;0;0
530010805160066;1;90;0;0
530010805160067;1;59;0;0
530010805160068;1;39;0;0
530010805160069;1;88;1;0
530010805160070;1;46;0;0
530010805160071;1;108;1;0
530010805160072;1;48;0;0
530010805160073;1;63;0;0
530010805160074;1;87;0;0
530010805160075;1;65;0;0
530010805160076;1;67;0;0
530010805160077;1;75;0;0
530010805160078;1;70;0;0
530010805160079;1;61;0;0
530010805160080;1;65;0;0
530010805160081;1;90;0;0
530010805160082;1;85;0;8
530010805160083;1;68;1;0
530010805160084;1;103;1;0
530010805160085;1;111;0;0
530010805160086;1;99;0;0
530010805160087;1;69;0;0
530010805160088;1;53;0;0
530010805160089;1;88;0;0
530010805160090;1;71;1;0
530010805160091;1;97;0;0
530010805160092;1;76;0;0
530010805160093;1;78;0;0
530010805160094;1;84;0;0
530010805160095;1;80;1;0
530010805160096;1;73;0;0
530010805160097;1;58;0;0
530010805160098;1;161;0;0
530010805160099;1;172;1;0
530010805160100;1;95;0;0
530010805160101;1;102;0;0
530010805160102;1;70;0;0
530010805160103;1;45;0;0
530010805160104;1;46;0;0
530010805160105;1;104;0;0
530010805160106;1;80;1;2
530010805160107;1;66;0;0
530010805160108;1;63;0;0
530010805160109;2;36;0;0
530010805160110;1;129;1;0
530010805160111;1;62;0;0
530010805160112;1;292;0;0
530010805160113;8;12;0;0
530010805160115;8;13;0;0
530010805160116;1;507;0;1
530010805160117;1;473;0;0
530010805160118;1;281;0;0
530010805160119;1;183;1;0
530010805160120;1;146;0;0
530010805160121;1;174;1;0
530010805160122;1;408;0;0
530010805160123;1;180;0;0
530010805160124;1;67;0;0
530010805160125;1;49;0;0
530010805160126;1;118;1;1
530010805160127;1;122;0;0
530010805160128;1;147;0;0
530010805160129;1;51;0;0
530010805160130;1;339;0;0
530010805160131;1;234;0;0
530010805160132;1;277;1;0
530010805160133;1;150;0;0
530010805160134;1;133;0;0
530010805160135;1;97;0;0
530010805160136;1;118;0;0
530010805160137;1;144;0;0
530010805160138;1;137;0;0
530010805160139;1;182;1;0
530010805160140;1;493;0;0
530010805160141;1;42;0;0
530010805160142;1;30;0;0
530010805160143;1;64;0;0
530010805160144;1;62;0;0
530010805160145;1;73;0;0
530010805160146;1;75;0;0
530010805160147;1;63;0;0
530010805160148;1;63;0;0
530010805160149;1;64;0;0
530010805160150;1;59;0;0
530010805160151;1;53;0;0
530010805160152;1;80;0;0
530010805160153;1;52;0;0
530010805160154;1;49;0;0
530010805160155;1;120;0;0
530010805160156;1;57;0;0
530010805160157;1;161;0;0
530010805160158;1;82;0;0
530010805160159;1;76;0;0
530010805160160;1;94;0;0
530010805160161;1;69;0;0
530010805160162;1;55;0;0
530010805160163;1;113;0;0
530010805160164;1;21;0;0
530010805160165;1;79;0;0
530010805160166;1;163;0;0
530010805160167;1;141;0;0
530010805160168;1;55;0;0
530010805160169;1;90;1;0
530010805160170;1;76;0;1
530010805160171;1;96;0;0
530010805160172;1;84;0;0
530010805160173;1;70;0;0
530010805160174;1;129;1;0
530010805160175;1;44;0;0
530010805160176;1;67;0;0
530010805160177;1;42;0;0
530010805160178;1;40;0;0
530010805160179;1;70;0;0
530010805160180;1;87;0;0
530010805160181;1;91;0;0
530010805160183;1;85;0;0
530010805160184;1;47;0;0
530010805160185;1;156;1;0
530010805160186;1;113;0;0
530010805160187;1;112;0;0
530010805160188;1;85;0;0
530010805160189;1;64;0;0
530010805160190;1;44;0;0
530010805160191;1;162;0;0
530010805160192;1;115;0;0
530010805160193;1;111;0;0
530010805160194;1;121;0;0
530010805160195;1;123;0;0
530010805160196;1;101;0;0
530010805160197;1;219;0;0
530010805160198;1;241;0;0
530010805160199;1;93;0;0
530010805160200;1;52;0;0
530010805160201;1;175;0;0
530010805160202;1;151;2;0
530010805160203;1;252;0;3
530010805160204;1;180;0;0
530010805160205;1;290;0;0
530010805160206;1;202;0;0
530010805160207;1;158;0;0
530010805160208;1;963;1;7
530010805160209;1;111;0;0
530010805160210;1;7;0;0
530010805160211;1;164;0;0
530010805160212;1;68;0;0
530010805160213;1;95;0;0
530010805160214;1;41;0;0
530010805160215;1;98;0;0
530010805160216;1;36;0;0
530010805160217;1;49;0;0
530010805160218;1;197;1;0
530010805160220;1;115;0;0
530010805170001;1;39;0;0
530010805170002;1;65;0;0
530010805170003;1;56;0;0
530010805170004;1;95;0;0
530010805170005;1;90;0;0
530010805170006;1;101;0;1
530010805170007;1;86;0;0
530010805170008;1;54;0;0
530010805170009;1;71;0;0
530010805170010;1;69;0;1
530010805170011;1;81;0;0
530010805170012;1;71;0;0
530010805170013;1;43;0;0
530010805170014;1;101;0;0
530010805170015;1;103;0;0
530010805170016;1;86;0;0
530010805170017;1;37;0;0
530010805170018;1;109;0;0
530010805170019;1;90;0;0
530010805170020;1;33;0;0
530010805170021;1;106;0;0
530010805170022;1;56;0;0
530010805170023;1;74;0;0
530010805170024;1;60;1;0
530010805170025;1;81;0;0
530010805170026;1;77;0;0
530010805170027;1;78;0;0
530010805170028;1;73;0;0
530010805170029;1;57;0;0
530010805170030;1;53;0;0
530010805170031;1;108;0;0
530010805170032;1;113;0;0
530010805170033;1;67;0;0
530010805170034;1;76;0;0
530010805170035;1;97;0;0
530010805170036;1;71;0;0
530010805170037;1;51;0;0
530010805170038;1;51;0;0
530010805170039;1;81;0;0
530010805170040;1;86;0;0
530010805170041;1;131;0;0
530010805170042;1;105;0;0
530010805170043;1;84;0;0
530010805170044;1;73;0;0
530010805170045;1;66;0;0
530010805170046;1;68;0;0
530010805170047;1;36;0;0
530010805170048;1;43;0;0
530010805170049;1;38;0;0
530010805170050;1;34;0;0
530010805170051;1;65;0;0
530010805170052;1;129;0;0
530010805170053;1;67;0;0
530010805170054;1;113;0;0
530010805170055;1;89;0;0
530010805170056;1;70;0;0
530010805170057;1;11;0;0
530010805170058;1;48;0;0
530010805170059;1;47;0;0
530010805170060;1;42;0;1
530010805170061;1;31;0;0
530010805170062;1;56;0;0
530010805170063;1;49;0;0
530010805170064;1;68;0;0
530010805170065;1;82;0;0
530010805170066;1;71;0;0
530010805170067;1;81;0;0
530010805170068;1;54;0;0
530010805170069;1;52;0;0
530010805170070;1;92;0;0
530010805170071;1;53;0;0
530010805170072;1;26;0;0
530010805170073;1;55;0;0
530010805170074;1;42;0;0
530010805170075;1;36;0;0
530010805170076;1;23;0;0
530010805170077;1;62;0;0
530010805170078;1;32;0;0
530010805170079;1;74;0;0
530010805170080;1;81;0;0
530010805170081;1;124;0;0
530010805170082;1;75;0;0
530010805170083;1;36;0;0
530010805170084;1;53;0;0
530010805170085;1;55;0;0
530010805170086;1;66;0;0
530010805170087;1;52;0;0
530010805170088;1;42;0;0
530010805170089;1;68;0;0
530010805170090;1;29;0;0
530010805170091;1;49;0;0
530010805170092;1;63;0;0
530010805170093;1;120;0;0
530010805170094;1;59;0;0
530010805170095;1;81;0;0
530010805170096;1;47;0;0
530010805170097;1;68;0;0
530010805170098;1;84;0;0
530010805170099;1;5;0;0
530010805170100;1;10;0;0
530010805170101;1;48;0;0
530010805170102;1;13;0;0
530010805170103;1;28;0;0
530010805170104;1;58;0;0
530010805170105;1;46;0;0
530010805170106;1;48;0;0
530010805170107;1;8;0;0
530010805170108;1;63;0;0
530010805170109;1;83;0;0
530010805170110;1;56;0;0
530010805170111;1;73;0;0
530010805170112;1;43;0;0
530010805170113;1;62;0;0
530010805170114;1;23;0;0
530010805170115;1;19;0;0
530010805170116;1;10;0;0
530010805170117;1;31;0;0
530010805170118;1;36;0;0
530010805170119;1;38;0;0
530010805170120;1;61;0;0
530010805170121;1;44;0;0
530010805170122;1;78;0;0
530010805170123;1;35;0;0
530010805170124;1;90;0;0
530010805170125;1;44;0;0
530010805170126;1;63;0;0
530010805170127;1;86;0;0
530010805170128;1;32;0;0
530010805170129;1;52;0;0
530010805170130;1;56;0;0
530010805170131;1;65;0;0
530010805170132;1;2;0;0
530010805170133;1;23;0;0
530010805170134;1;13;0;0
530010805170135;1;47;0;0
530010805170136;1;112;0;0
530010805170137;1;218;0;0
530010805170138;1;96;0;0
530010805170139;1;111;0;0
530010805170140;1;166;0;0
530010805170141;1;231;0;0
530010805170142;1;118;1;0
530010805170143;1;118;0;0
530010805170144;1;109;0;0
530010805170145;1;24;0;0
530010805170146;1;25;0;0
530010805170147;1;38;0;0
530010805170148;1;15;0;0
530010805170149;1;12;0;0
530010805170150;1;5;0;0
530010805170151;1;13;0;0
530010805180001;1;115;0;0
530010805180002;1;81;0;0
530010805180003;1;97;0;0
530010805180004;1;144;0;0
530010805180005;1;176;0;0
530010805180006;1;77;0;0
530010805180007;1;108;0;0
530010805180008;1;147;0;0
530010805180009;1;131;0;0
530010805180010;1;95;0;0
530010805180011;1;144;0;0
530010805180012;1;53;0;0
530010805180013;1;96;0;0
530010805180014;1;149;0;0
530010805180015;1;93;0;0
530010805180016;1;122;0;0
530010805180017;1;182;1;0
530010805180018;1;105;2;0
530010805180019;1;122;0;0
530010805180020;1;154;0;1
530010805180021;1;141;0;0
530010805180022;1;120;3;0
530010805180023;1;150;0;0
530010805180024;1;177;0;0
530010805180025;1;129;0;0
530010805180026;1;165;0;0
530010805180027;1;90;0;0
530010805180028;1;119;0;0
530010805180029;1;159;0;0
530010805180030;1;99;1;0
530010805180031;1;100;0;0
530010805180032;1;111;0;0
530010805180033;1;100;0;0
530010805180034;1;146;0;0
530010805180035;1;66;0;0
530010805180036;1;141;0;0
530010805180037;1;185;0;0
530010805180038;1;187;2;1
530010805180039;1;157;1;0
530010805180040;1;100;0;0
530010805180041;1;83;0;0
530010805180042;1;106;0;0
530010805180043;1;123;0;0
530010805180044;1;64;0;1
530010805180045;1;98;0;0
530010805180046;1;93;1;0
530010805180047;1;102;0;0
530010805180048;1;177;0;0
530010805180049;1;61;0;0
530010805180050;1;96;0;1
530010805180051;1;136;0;2
530010805180052;1;242;0;0
530010805180053;1;167;0;0
530010805180054;1;117;0;0
530010805180055;1;172;0;0
530010805180056;1;113;0;0
530010805180057;1;79;0;0
530010805180058;1;140;0;0
530010805180059;1;70;0;0
530010805180060;1;71;0;0
530010805180061;1;170;0;0
530010805180062;1;69;0;0
530010805180063;1;179;0;2
530010805180064;1;104;0;0
530010805180065;1;58;0;0
530010805180066;1;174;1;0
530010805180067;1;94;0;0
530010805180068;1;171;0;0
530010805180069;1;106;0;0
530010805180070;1;149;1;0
530010805180071;1;74;0;0
530010805180072;1;89;0;0
530010805180073;1;167;0;0
530010805180074;1;80;0;0
530010805180075;1;112;0;0
530010805180076;1;3;"X";"X"
530010805180077;8;128;0;0
530010805180078;1;108;0;0
530010805180079;1;161;0;0
530010805180080;1;180;1;0
530010805180081;1;119;0;0
530010805180082;1;112;0;4
530010805180083;1;129;0;0
530010805180084;1;178;0;0
530010805180085;1;176;0;1
530010805180086;1;136;0;1
530010805180087;1;113;0;1
530010805180088;1;82;0;0
530010805180089;1;119;0;0
530010805180090;1;94;0;0
530010805180091;1;114;0;0
530010805180092;1;148;0;0
530010805180093;1;148;0;0
530010805180094;1;133;0;0
530010805180095;1;193;0;1
530010805180096;1;143;0;0
530010805180097;1;92;0;0
530010805180098;1;129;0;0
530010805180099;1;90;0;0
530010805180100;1;96;0;0
530010805180101;1;212;0;0
530010805180102;1;97;0;0
530010805180103;1;311;0;0
530010805180104;1;158;0;0
530010805180105;1;221;0;0
530010805180106;1;165;0;0
530010805180107;1;180;0;0
530010805180108;1;138;0;0
530010805180109;1;184;0;0
530010805180110;1;130;0;0
530010805180111;1;145;0;0
530010805180112;1;181;1;1
530010805180113;1;103;0;0
530010805180114;1;77;0;0
530010805180115;1;159;1;0
530010805180116;1;119;0;0
530010805180117;1;164;0;0
530010805180118;1;102;0;0
530010805180119;1;136;0;0
530010805180120;1;217;0;0
530010805180122;1;81;0;0
530010805180123;1;102;0;0
530010805180124;1;136;0;0
530010805180125;1;109;0;0
530010805180126;1;143;0;0
530010805180127;1;146;0;0
530010805180128;1;182;0;0
530010805180129;1;121;0;0
530010805180130;1;156;0;0
530010805180131;1;173;0;0
530010805180132;1;117;1;0
530010805180133;1;154;0;0
530010805180134;1;127;1;0
530010805180135;1;179;0;0
530010805180136;1;210;0;0
530010805180137;1;118;0;0
530010805180138;1;127;0;0
530010805180139;1;134;0;0
530010805180140;1;175;0;0
530010805180141;1;125;1;0
530010805180142;1;196;2;0
530010805180143;1;207;1;0
530010805180144;1;112;0;0
530010805180145;1;123;1;0
530010805180146;1;111;0;0
530010805180147;1;133;0;0
530010805180148;1;170;0;0
530010805180149;1;182;1;0
530010805180150;1;145;0;1
530010805180152;1;182;0;0
530010805180153;1;146;0;0
530010805180154;1;139;0;0
530010805180155;1;96;0;0
530010805180156;1;122;0;0
530010805180157;1;92;0;0
530010805180158;1;196;0;0
530010805180159;1;142;1;0
530010805180160;1;112;0;0
530010805180161;1;146;0;0
530010805180162;1;200;2;0
530010805180163;1;115;0;1
530010805180164;1;133;1;0
530010805180165;1;166;1;1
530010805180166;1;190;2;0
530010805180167;1;181;1;0
530010805180168;1;145;0;0
530010805180169;1;170;0;0
530010805180170;2;68;0;0
530010805180171;1;255;0;0
530010805180172;1;103;0;0
530010805180173;1;113;0;0
530010805180174;1;126;0;2
530010805180175;1;104;0;0
530010805180176;1;140;0;0
530010805180177;1;133;0;0
530010805180178;1;147;0;1
530010805180179;1;99;0;0
530010805180180;1;144;0;0
530010805180181;1;114;0;0
530010805180182;1;155;0;0
530010805180183;1;138;0;0
530010805180184;1;97;0;0
530010805180185;1;133;1;0
530010805180186;1;105;0;0
530010805180187;1;132;0;0
530010805180188;1;105;0;0
530010805180189;1;64;0;0
530010805180190;1;68;1;0
530010805180191;1;95;0;0
530010805180192;1;105;0;0
530010805180193;1;125;0;0
530010805180194;1;136;0;0
530010805180195;1;97;0;0
530010805180196;1;140;0;0
530010805180197;1;138;0;0
530010805180198;1;119;0;0
530010805180199;1;84;0;0
530010805180200;1;136;0;0
530010805180201;1;117;0;0
530010805180202;1;107;0;0
530010805180203;1;99;0;0
530010805180204;1;124;0;0
530010805180205;1;74;1;0
530010805180206;1;62;0;0
530010805180207;1;125;0;0
530010805180208;1;156;2;0
530010805180209;1;152;0;6
530010805180210;1;153;0;0
530010805180211;1;150;0;1
530010805180212;1;47;0;0
530010805180213;1;110;0;0
530010805180215;1;161;2;0
530010805180216;1;209;0;0
530010805180217;1;197;0;0
530010805180218;1;81;0;0
530010805180219;1;227;0;0
530010805180221;1;129;0;0
530010805180222;1;174;0;0
530010805180223;1;219;0;4
530010805180224;1;216;0;1
530010805180225;1;153;0;0
530010805180226;1;151;0;0
530010805180227;1;189;1;0
530010805180228;1;113;0;0
530010805180231;1;100;0;0
530010805180232;1;208;3;0
530010805180233;1;166;1;0
530010805180234;8;71;0;0
530010805180236;6;67;0;0
530010805180237;3;162;2;0
530010805180238;3;67;0;0
530010805180239;1;95;0;0
530010805180240;1;85;1;3
530010805180241;1;104;0;0
530010805180242;1;78;1;0
530010805180243;1;77;0;0
530010805180244;1;111;1;0
530010805180245;1;136;0;0
530010805180246;1;81;0;0
530010805180247;1;75;0;0
530010805180248;1;101;2;0
530010805180249;1;85;0;0
530010805180250;1;67;0;0
530010805180251;1;68;0;0
530010805180252;8;4;0;0
530010805180253;1;102;0;0
530010805180254;1;70;0;0
530010805180255;1;124;0;0
530010805180256;1;83;0;0
530010805180257;1;112;0;2
530010805180258;1;123;0;2
530010805180259;1;69;0;0
530010805180260;1;149;0;0
530010805180261;1;52;0;0
530010805180262;1;96;0;0
530010805180263;1;114;0;0
530010805180264;1;113;0;0
530010805180265;1;86;0;6
530010805180266;1;84;0;0
530010805180267;1;114;0;0
530010805180268;1;77;0;0
530010805180269;1;105;0;0
530010805180270;1;96;0;0
530010805180271;1;94;0;11
530010805180272;1;97;0;0
530010805180273;1;46;0;0
530010805180274;1;102;0;0
530010805180275;1;107;0;0
530010805180276;1;87;0;0
530010805180277;1;84;0;0
530010805180278;1;109;0;0
530010805180279;1;144;0;0
530010805180280;1;122;1;0
530010805180281;1;319;1;0
530010805180282;1;103;0;0
530010805180283;1;113;0;0
530010805180284;1;105;1;1
530010805180285;1;146;0;0
530010805180286;1;98;0;0
530010805180287;1;84;0;0
530010805180288;1;58;1;0
530010805180289;1;161;3;0
530010805180290;1;191;1;0
530010805180291;1;206;0;0
530010805180292;2;12;0;0
530010805180293;8;137;2;0
530010805180294;1;74;0;0
530010805180295;1;64;0;0
530010805180296;1;45;2;2
530010805180297;1;74;0;0
530010805180298;1;63;0;0
530010805180299;1;71;0;0
530010805180300;1;96;0;1
530010805180301;1;116;1;0
530010805180302;1;163;0;0
530010805180303;1;172;1;0
530010805180304;1;191;0;0
530010805180305;1;66;0;0
530010805180306;1;107;0;1
530010805180307;1;132;0;0
530010805180308;1;180;0;2
530010805180309;1;149;0;0
530010805180310;1;105;0;0
530010805180311;1;122;0;0
530010805180312;8;184;0;0
530010805180313;2;1;"X";"X"
530010805180314;3;109;0;0
530010805180315;8;0;"X";"X"
530010805190001;1;86;0;0
530010805190002;1;87;0;0
530010805190003;1;87;0;0
530010805190004;1;96;0;0
530010805190005;1;109;0;0
530010805190006;1;66;0;0
530010805190007;1;108;0;0
530010805190008;1;92;0;0
530010805190009;1;103;0;0
530010805190010;1;128;0;0
530010805190011;1;124;1;0
530010805190012;1;197;1;0
530010805190013;1;112;0;0
530010805190014;1;190;0;0
530010805190015;1;107;0;0
530010805190017;1;147;1;0
530010805190018;1;105;0;0
530010805190019;1;116;0;0
530010805190020;1;88;0;0
530010805190021;1;110;0;0
530010805190022;2;149;0;0
530010805200001;1;91;0;0
530010805200002;1;111;0;0
530010805200003;1;130;1;0
530010805200004;1;108;0;0
530010805200005;1;225;0;0
530010805200006;1;92;0;0
530010805200007;1;104;0;0
530010805200008;1;127;0;0
530010805200009;1;145;0;0
530010805200010;1;115;0;0
530010805200011;1;113;0;0
530010805200012;1;91;0;0
530010805200013;1;100;0;0
530010805200014;1;115;0;0
530010805200015;1;133;0;3
530010805200016;1;110;0;0
530010805200017;1;137;1;0
530010805200018;1;147;0;0
530010805200019;1;116;1;0
530010805200020;1;86;0;0
530010805200021;1;108;0;0
530010805200022;1;121;1;0
530010805200023;1;100;0;4
530010805200024;1;128;0;0
530010805200025;1;112;0;0
530010805200026;1;106;0;0
530010805200027;1;118;0;0
530010805200028;1;129;0;0
530010805200029;1;156;0;0
530010805200030;1;154;0;0
530010805200031;1;85;0;0
530010805200032;1;105;0;0
530010805200033;1;98;0;0
530010805200034;1;167;0;0
530010805200035;1;115;0;0
530010805200036;1;148;0;0
530010805200037;1;98;0;0
530010805200038;1;153;0;0
530010805200039;1;109;0;1
530010805200040;1;131;0;0
530010805200041;1;134;0;0
530010805200042;1;126;1;0
530010805200043;1;204;0;0
530010805200044;1;276;1;0
530010805200045;1;114;0;0
530010805200046;1;276;0;1
530010805200047;1;225;0;11
530010805200048;1;138;1;0
530010805200049;1;111;0;0
530010805200050;1;191;0;2
530010805200051;1;125;0;0
530010805200052;1;195;1;2
530010805200053;1;307;0;0
530010805200054;1;108;1;0
530010805200055;1;75;0;0
530010805200056;1;161;0;0
530010805200057;1;163;0;0
530010805200058;1;104;0;0
530010805200059;1;258;0;0
530010805200060;1;92;0;1
530010805200061;1;104;0;0
530010805200062;1;173;0;0
530010805200063;1;163;0;1
530010805200064;1;154;0;0
530010805200065;1;58;0;0
530010805200066;1;103;0;0
530010805200067;1;0;"X";"X"
530010805200069;1;119;0;0
530010805200070;1;91;0;0
530010805200071;1;156;0;0
530010805200072;1;121;0;0
530010805200073;1;101;0;0
530010805200074;1;141;0;0
530010805200075;2;101;0;2
530010805200076;1;85;0;0
530010805200077;1;102;0;0
530010805200078;1;162;0;0
530010805200079;1;112;0;2
530010805200080;1;101;0;0
530010805200081;1;108;0;0
530010805200082;1;222;0;0
530010805200083;1;199;1;2
530010805200084;1;139;0;0
530010805200085;1;231;0;0
530010805200086;1;170;0;0
530010805200087;1;139;0;0
530010805200088;1;134;0;0
530010805200089;1;217;2;0
530010805200090;1;140;0;0
530010805200091;1;100;0;0
530010805200092;1;109;0;0
530010805200093;1;140;0;0
530010805200094;1;183;0;0
530010805200095;1;129;0;0
530010805200096;1;195;0;0
530010805200097;1;131;2;4
530010805200098;1;108;0;0
530010805200099;1;220;0;0
530010805200100;1;145;0;0
530010805200101;1;228;0;0
530010805200102;1;137;0;0
530010805200103;1;107;0;0
530010805200104;1;109;0;0
530010805200105;1;142;0;0
530010805200106;1;113;0;0
530010805200107;1;118;0;0
530010805200108;1;108;1;0
530010805200109;1;135;1;0
530010805200110;1;113;0;0
530010805200111;1;114;0;0
530010805200112;1;73;0;0
530010805200113;1;181;1;0
530010805200114;1;173;2;0
530010805200115;1;138;1;0
530010805200116;1;149;0;0
530010805200117;1;208;1;4
530010805200118;8;68;1;0
530010805200119;8;56;0;0
530010805200120;3;251;0;0
530010805200121;3;153;0;1
530010805200122;3;175;3;0
530010805200123;3;160;0;0
530010805200124;3;196;0;0
530010805200125;3;275;0;0
530010805200126;3;197;2;0
530010805200127;1;97;0;0
530010805200128;1;110;0;0
530010805200129;1;134;0;0
530010805200130;1;85;0;0
530010805200131;1;134;0;0
530010805200132;1;92;0;0
530010805200133;1;101;0;0
530010805200134;1;110;0;0
530010805200135;1;69;0;0
530010805200136;1;131;0;1
530010805200137;1;114;0;0
530010805200138;1;150;0;0
530010805200139;1;101;0;0
530010805200140;1;91;0;0
530010805200141;1;157;0;0
530010805200142;1;166;0;0
530010805200143;1;104;0;0
530010805200144;1;132;0;0
530010805200145;1;79;0;0
530010805200146;1;151;0;0
530010805200147;1;85;0;0
530010805200148;1;125;0;10
530010805200149;1;123;0;0
530010805200150;1;64;0;0
530010805200151;1;160;0;0
530010805200152;1;154;0;0
530010805200153;1;103;0;0
530010805200154;1;151;0;0
530010805200155;1;113;0;0
530010805200156;1;118;0;0
530010805200157;1;95;0;0
530010805200158;1;136;0;0
530010805200159;1;168;0;0
530010805200160;1;174;0;1
530010805200161;1;151;0;0
530010805200162;1;127;0;0
530010805200163;1;172;0;2
530010805200164;1;136;0;0
530010805200165;1;124;0;0
530010805200166;1;110;0;0
530010805200167;1;100;0;0
530010805200168;1;158;1;0
530010805200169;1;113;0;0
530010805200170;1;105;0;0
530010805200171;1;120;0;0
530010805200172;1;127;0;0
530010805200173;1;251;1;0
530010805200174;1;160;0;0
530010805200175;1;144;1;0
530010805200176;1;2;"X";"X"
530010805200177;1;101;2;0
530010805200178;1;82;0;0
530010805200179;2;9;0;0
530010805200180;8;99;2;0
530010805200181;3;29;0;0
530010805200182;3;19;0;0
530010805200183;8;19;0;0
530010805210001;1;67;0;0
530010805210002;1;48;0;0
530010805210003;1;68;0;0
530010805210004;1;71;0;0
530010805210005;1;57;0;0
530010805210006;1;69;0;0
530010805210007;1;60;0;0
530010805210008;1;72;0;0
530010805210009;1;62;0;0
530010805210010;1;72;0;0
530010805210011;1;55;0;0
530010805210012;1;71;0;0
530010805210013;1;32;0;0
530010805210014;1;74;0;0
530010805210015;1;41;0;0
530010805210016;1;74;0;1
530010805210017;1;51;0;0
530010805210018;1;69;0;0
530010805210019;1;61;0;0
530010805210020;1;69;0;0
530010805210021;2;286;1;0
530010805210022;2;49;0;0
530010805210023;2;102;0;0
530010805210024;2;10;0;0
530010805210025;1;213;0;0
530010805210026;1;137;1;0
530010805210027;1;79;0;0
530010805210028;1;122;0;0
530010805210029;1;229;0;0
530010805210030;1;57;0;0
530010805210031;1;55;0;0
530010805210032;1;32;0;0
530010805210033;1;41;0;0
530010805210034;1;62;0;0
530010805210035;1;2;"X";"X"
530010805210036;1;195;0;0
530010805210037;1;58;0;0
530010805210038;1;56;0;0
530010805210039;1;39;0;0
530010805210040;1;41;0;0
530010805210041;1;56;0;0
530010805210042;8;3;"X";"X"
530010805210043;1;22;0;0
530010805210044;1;22;0;0
530010805210045;1;38;0;0
530010805210046;1;12;0;0
530010805210047;1;15;0;0
530010805210048;1;26;0;0
530010805210049;1;26;0;0
530010805210050;1;70;0;0
530010805210051;1;37;0;0
530010805210052;1;29;0;0
530010805210053;1;17;0;0
530010805210054;1;3;0;0
530010805210055;1;88;0;0
530010805210056;2;62;0;0
530010805210057;2;25;0;0
530010805210058;2;122;0;0
530010805210059;8;9;0;0
530010805210060;1;109;0;1
530010805210061;1;119;0;1
530010805210062;1;39;0;0
530010805210063;1;37;0;0
530010805210064;1;43;0;0
530010805210065;1;42;0;0
530010805210066;1;140;0;0
530010805210067;8;1;0;0
530010805210068;8;28;0;0
530010805210069;8;14;0;0
530010805210071;2;57;0;0
530010805210072;2;138;0;0
530010805210073;1;238;1;0
530010805210074;1;209;0;0
530010805210075;1;291;1;2
530010805230001;1;86;0;0
530010805230002;1;77;1;0
530010805230003;1;83;0;0
530010805230004;1;5;0;0
530010805230005;1;0;0;0
530010805230008;1;26;0;0
530010805230009;1;3;0;0
530010805230010;1;57;1;0
530010805230011;1;39;0;0
530010805230012;1;46;0;0
530010805230013;1;52;0;0
530010805230014;1;55;0;0
530010805230015;1;44;0;0
530010805230016;1;60;0;0
530010805230017;1;50;0;0
530010805230018;1;47;0;0
530010805230019;1;52;0;0
530010805230020;1;65;0;0
530010805230021;1;80;0;0
530010805230022;1;0;0;0
530010805230023;1;63;1;0
530010805230024;1;61;1;0
530010805230025;1;0;"X";"X"
530010805230026;1;64;0;0
530010805230027;1;3;"X";"X"
530010805230028;1;0;0;0
530010805230029;1;128;0;0
530010805230030;1;103;0;0
530010805230031;1;74;0;0
530010805230032;1;97;0;0
530010805230033;1;80;0;0
530010805230034;1;64;0;0
530010805230035;1;54;0;0
530010805230036;1;72;0;0
530010805230037;1;56;0;0
530010805230038;1;51;0;2
530010805230039;1;68;0;0
530010805230040;1;80;0;0
530010805230041;1;34;0;1
530010805230042;1;56;0;0
530010805230043;1;98;0;0
530010805230044;1;45;0;0
530010805230046;8;3;"X";"X"
530010805230047;1;46;0;0
530010805230048;1;42;0;0
