Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
530010805150120;1;78;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;2;1;1;3;0;3;0;3;3;1;3;4;3;2;2;1;1;3;1;1;1;0;2;0;1;0;0;2;2;2;3;0;2;3;3;0;1;2;0;1;0;1;1;2;2;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;2;1;5;9;14;9;4;3;8;7;3;6;2;1
530010805150121;1;73;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;2;0;1;3;2;3;2;0;1;3;3;1;3;2;3;2;1;2;2;1;1;2;1;1;1;0;0;2;1;2;1;1;0;2;1;1;0;0;2;1;2;1;4;0;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;4;6;8;12;10;6;4;6;4;6;1;2;0
530010805150122;1;93;0;0;0;1;0;0;0;0;1;0;0;0;2;1;2;1;3;2;2;3;5;5;2;3;1;4;1;2;1;5;4;2;4;3;1;3;1;3;1;2;0;1;0;1;3;3;1;2;4;1;2;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;1;1;5;11;16;13;12;9;5;9;2;2;0;0;0
530010805150123;1;67;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;2;0;0;0;2;1;3;0;2;1;2;1;2;1;3;4;1;3;2;2;1;0;3;2;0;2;2;0;1;0;3;3;0;1;0;1;3;1;1;1;0;0;1;0;0;2;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;1;1;3;8;7;13;8;4;5;4;2;3;0;0
530010805150124;1;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;2;0;4;2;0;2;2;2;1;2;1;0;2;3;0;1;0;3;0;2;0;1;0;2;1;1;1;3;1;1;1;3;1;0;0;1;1;2;0;1;3;1;1;3;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;3;8;9;6;6;3;7;4;4;5;4;0
530010805150125;1;85;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;0;2;5;1;3;3;2;0;3;1;2;5;0;1;4;2;1;0;2;3;2;0;1;0;2;0;1;3;0;3;1;1;1;4;4;1;2;1;2;1;1;0;1;1;0;0;0;2;2;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;2;10;9;10;8;7;6;5;10;4;2;1;1
530010805150126;1;155;0;0;0;0;1;1;0;0;0;1;0;2;0;4;3;2;5;3;4;2;2;6;2;2;7;3;1;3;5;2;3;3;3;2;5;3;5;2;6;4;2;4;5;4;4;4;1;8;2;1;3;1;0;1;4;0;1;2;1;0;1;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;129;1;2;9;16;19;14;15;19;15;10;5;2;2;0;0
530010805150127;1;118;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;1;2;1;0;2;2;4;0;2;1;0;3;3;1;2;0;6;4;4;1;4;4;4;1;1;4;5;4;3;1;5;3;2;3;4;3;1;4;0;3;1;2;0;2;1;0;0;0;3;3;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;1;2;6;10;8;15;12;14;10;6;4;1;3;1
530010805150128;1;98;0;1;0;0;0;0;0;0;0;0;0;1;1;1;2;0;1;3;3;4;2;2;3;1;1;3;3;2;1;2;1;0;2;1;2;2;3;3;1;3;1;3;4;5;7;2;3;3;1;3;0;1;1;0;3;1;0;1;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;1;0;5;11;9;11;6;12;20;9;3;1;3;0;0
530010805150129;1;80;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;2;2;0;0;1;0;4;4;2;3;2;3;1;5;1;2;2;3;1;2;5;2;3;5;2;4;1;2;2;0;2;4;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;2;1;5;13;12;8;16;8;5;2;0;0;0;0
530010805150130;1;32;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;1;2;1;0;1;1;2;2;2;0;2;3;1;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;2;0;6;6;6;1;2;2;1;1;0;0;0;0
530010805150131;1;104;0;0;0;1;1;0;1;1;1;1;0;2;4;1;3;5;3;6;3;4;6;6;5;2;2;1;4;7;6;3;1;1;0;3;1;1;0;1;3;0;2;0;1;2;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;2;4;10;21;21;20;6;5;5;1;1;4;3;0;0
530010805150132;1;75;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;1;0;1;1;1;2;4;4;0;3;0;2;1;1;2;0;1;1;2;0;3;1;1;1;1;0;3;2;3;4;1;3;0;2;2;0;0;1;1;1;2;1;0;0;4;3;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;4;4;11;7;6;6;7;10;3;4;7;1;1
530010805150133;1;65;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;1;2;1;2;4;1;1;1;1;1;0;1;2;2;2;3;1;2;1;1;0;3;2;2;2;2;0;1;1;1;0;5;0;1;1;1;2;1;0;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;2;3;6;8;6;9;8;6;7;4;1;3;0
530010805150134;1;105;0;0;0;0;0;0;0;0;0;1;0;1;2;2;1;1;3;2;4;9;2;3;1;1;4;0;0;2;2;3;3;1;2;4;0;2;3;0;0;3;2;3;4;2;1;1;2;1;3;1;5;0;0;1;0;1;3;2;2;1;3;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;0;1;6;19;11;7;10;8;11;8;6;9;4;1;1
530010805150135;1;70;0;0;0;0;0;0;0;0;0;1;1;2;1;1;0;1;3;0;4;2;3;3;0;0;2;1;3;4;5;0;1;1;0;1;1;1;0;0;1;3;2;3;1;1;2;0;2;1;1;1;0;2;1;0;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;1;5;10;8;13;4;5;8;4;4;4;0;0;0
530010805150136;1;106;0;0;0;0;0;1;0;0;0;0;2;1;2;3;1;1;3;0;2;5;1;1;2;2;3;3;2;1;1;3;3;4;4;1;5;2;3;2;2;2;0;2;1;0;2;3;0;1;3;3;2;1;0;3;1;1;0;1;0;2;1;1;0;1;1;2;0;0;0;2;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;1;9;11;9;10;17;11;5;10;7;3;2;2;3
530010805150137;1;74;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;1;0;3;3;1;0;2;0;0;1;2;3;3;2;2;0;2;4;1;2;2;2;1;1;0;2;0;1;1;2;3;0;2;1;2;2;2;0;2;3;0;1;1;0;1;1;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;1;3;8;3;12;9;6;6;8;9;2;4;1;0
530010805150138;1;89;0;0;1;1;0;0;1;3;0;1;3;1;2;1;1;0;5;3;1;3;5;2;3;4;2;1;3;3;0;8;3;1;3;1;2;2;0;2;1;0;1;0;3;3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;2;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;2;5;8;12;16;15;10;5;6;1;1;2;2;1;1
530010805150139;1;111;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;1;2;1;6;6;2;5;2;0;3;1;3;1;0;3;1;3;7;5;6;1;3;3;1;1;1;3;3;0;2;1;2;1;3;1;1;1;1;1;1;1;1;3;0;1;2;1;0;1;0;0;1;3;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;103;0;0;4;10;15;8;19;14;8;7;5;4;4;2;3
530010805150140;1;47;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;3;0;1;0;0;0;0;0;2;1;0;1;2;1;1;1;2;0;3;2;0;1;1;1;1;1;2;0;0;0;1;0;1;0;1;1;2;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;1;2;4;2;5;6;4;4;2;5;2;0;1;1
530010805150141;1;91;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;2;3;2;5;2;2;1;3;1;2;1;1;1;1;3;0;2;4;3;1;1;2;2;4;0;3;0;1;2;2;3;1;0;2;3;3;4;4;1;1;1;0;0;0;1;0;0;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;1;1;9;13;6;8;9;7;6;12;1;2;1;0
530010805150142;1;122;0;0;0;0;0;0;0;1;0;1;0;1;0;2;5;0;4;2;1;3;2;2;1;3;6;7;3;0;2;4;3;4;0;3;3;3;1;7;1;2;0;2;3;4;4;1;1;0;3;2;0;0;1;1;2;2;1;2;1;1;2;0;2;0;2;0;0;0;2;1;2;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;0;2;8;10;14;16;13;14;13;7;4;3;4;3;2
530010805150143;1;86;0;0;0;0;0;0;1;0;1;0;2;0;0;3;0;1;1;2;5;0;2;2;3;0;1;2;4;0;1;0;3;3;2;3;2;0;2;1;2;0;2;1;0;0;2;2;1;0;1;0;2;3;0;3;3;0;5;1;1;1;3;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;2;5;9;8;7;13;4;5;4;8;4;6;2;0
530010805150144;1;104;1;0;0;0;0;0;0;0;0;0;1;0;3;0;1;3;1;3;2;2;5;4;3;5;0;4;5;2;3;4;1;4;2;4;5;2;1;1;4;0;0;1;2;0;0;0;2;0;1;3;1;1;0;1;1;0;3;0;0;0;3;1;0;1;0;0;1;0;0;3;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;97;0;0;5;11;17;17;14;7;3;5;4;3;4;4;3
530010805150145;1;74;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;1;1;0;0;3;0;1;1;0;2;2;1;0;1;0;3;0;3;1;3;2;0;1;3;1;1;2;1;1;1;2;1;3;1;0;1;1;1;3;1;0;1;4;1;3;1;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;69;0;0;3;5;5;6;7;9;5;8;5;7;5;1;3
530010805150146;1;80;0;0;0;0;0;0;0;0;0;1;2;0;1;0;3;2;0;3;0;0;2;1;3;0;0;0;2;1;0;1;2;0;1;3;3;3;3;1;2;3;2;0;2;4;1;1;1;1;2;1;3;0;1;1;1;0;1;1;0;1;0;2;2;1;1;1;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;69;0;1;6;5;6;3;9;11;8;5;4;3;4;4;0
530010805150147;1;110;0;0;0;0;0;0;1;0;0;0;2;2;0;4;2;4;5;5;1;2;6;3;0;1;4;6;3;2;4;3;0;0;2;2;1;2;4;0;1;2;1;1;0;2;2;1;0;0;2;1;2;4;3;0;2;2;0;2;1;1;0;1;2;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;1;10;17;14;18;5;9;5;4;10;4;4;2;2
530010805150148;1;113;0;0;0;0;0;0;0;0;1;0;1;0;1;3;2;2;1;2;5;1;3;1;1;1;4;3;2;5;4;0;3;1;2;3;2;1;6;1;1;2;2;1;4;2;4;0;3;3;1;1;2;2;2;2;0;0;2;1;5;0;1;3;0;0;2;0;1;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;0;1;7;11;10;14;11;11;13;7;6;4;4;2;3
530010805150149;1;68;0;0;0;0;0;0;0;1;1;0;0;0;1;1;2;0;0;0;2;1;0;0;1;1;0;1;1;2;3;1;0;0;0;2;5;4;4;1;2;2;0;2;1;1;1;2;0;5;1;4;1;1;0;1;0;3;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;59;0;2;4;3;2;7;7;11;5;9;3;5;1;0;0
530010805150150;1;73;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;3;1;0;1;1;1;1;1;3;2;1;3;1;2;6;0;1;1;3;3;0;0;0;3;2;0;3;3;2;1;2;1;1;2;4;0;0;0;5;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;3;6;4;10;10;7;7;9;7;4;2;0;0
530010805150151;1;47;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;2;2;0;2;4;1;1;0;3;1;0;0;0;2;0;3;0;0;1;1;0;0;0;0;2;2;3;1;1;1;0;1;0;1;2;1;0;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;1;1;1;5;8;4;5;2;6;4;3;4;0;1
